text,label
വെയര്‍ ഈസ് ദി വെങ്കടലക്ഷ്മിയുടെ പുതിയ പോസ്റ്റര്‍ റിലീസ് ചെയ്തു,1
"റാഞ്ചിയിലെ ക്ഷീണം തീര്‍ക്കാന്‍ ടീം ഇന്ത്യ മൊഹാലിയില്‍, സൂപ്പര്‍ സണ്‍ഡേയില്‍ നാലാമങ്കം പൊടിപാറും",1
ന്യൂസിലന്റിലെ മോസ്‌ക്കില്‍ വെടിവെയ്പ്പ്,1
ഇനി രണ്ടാമത്തെ താക്കോല്‍ സ്ത്രീകളുടെ കൈവശം,1
ടര്‍ണര്‍ ടമാര്‍ പഠാര്‍,1
ലിവര്‍പൂള്‍ ക്വാര്‍ട്ടറില്‍,1
"കങ്കണയുടെ പുതിയ ചിത്രം ""പങ്ക""",1
ഗ​താ​ഗ​തമേ​ഖ​ല പ്ര​കൃ​തിസൗ​ഹൃ​ദ ഇ​ന്ധ​ന​ത്തി​ലേ​ക്കു മാ​റു​ന്നു,1
ഇന്ത്യയിലെ പെട്രോ കെമിക്കല്‍ മേഖലയില്‍ സൗദി അരാംകൊ നിക്ഷേപത്തിനൊരുങ്ങുന്നു,1
ആലിയ ഭട്ടും അജയ് ദേവ്‌ഗണും മമ്മൂട്ടിയും ഒന്നിക്കുന്നു ?,1
സുഭാഷ് ചന്ദ്ര ഗാര്‍ഗിനെ പുതിയ ധനസെക്രട്ടറിയായി നിയമിച്ചു,1
ഓസ്ട്രേലിയക്ക്‌ എതിരായ അഞ്ചാം ഏകദിനത്തില്‍ ഇന്ത്യക്ക്‌ പരാജയം,1
വെടിവെയ്പ്പില്‍ നിന്ന് തലനാരിഴയ്ക്ക് രക്ഷപെട്ട് ബംഗ്ലാദേശ് ടീം,1
എതിരാളികളെ ഗോള്‍ മഴയില്‍ മുക്കി ചെല്‍സി,1
പരമ്ബര നേട്ടത്തിനായി നീലപ്പട: അവസാന ഏകദിനം ഇന്ന്,1
"വീണ്ടും ഒരു ഉപ ബ്രാന്‍ഡ് കൂടി, റിനോയുമായി ഓപ്പോ വിപണിയിലേക്ക് !",1
"അമര്‍ അക്ബര്‍ അന്തോണിയില്‍ നായകന്‍ ഞാനായിരുന്നു, അവസാന നിമിഷം നാദിര്‍ഷ പുറത്താക്കി: വെളിപ്പെടുത്തലുമായി ആസിഫ് അലി",1
റാഞ്ചിയിലെ തോല്‍വിയില്‍ നിന്ന് കരകയറണം,1
അവസാന മത്സരത്തില്‍ ഒരു ഗോളിന് പിന്നില്‍ നിന്നിട്ടും മൂന്ന് ഗോളിന് പഞ്ചാബിനെ തോല്‍പ്പിച്ച്‌ ചെന്നൈ,1
"ഹോളിവുഡ് ചിത്രം ""അസ്"" ന്‍റെ പുതിയ പോസ്റ്റര്‍ പുറത്തുവിട്ടു",1
ടി.എസ്. കല്യാണരാമന് പ്രത്യേക ആദരം,1
"ഡി കോക്കിന് സെഞ്ചുറി; ലങ്കയ്‌ക്കെതിരെ ദ. ആഫ്രിക്കയ്ക്ക് ജയം, പരമ്ബര",1
"ഐലീഗ്;  കിരീട പോരാട്ടത്തിന്റെ കലാശക്കൊട്ട്, ഈസ്റ്റ് ബംഗാളും ചെന്നൈ സിറ്റിയും ഇന്ന് ഏറ്റുമുട്ടും",1
ഗ്രാമവാസീസ് ഉടന്‍  തീയറ്ററുകളിലെത്തുന്നു,1
സൈനിക തൊപ്പി,1
മോഹന്‍രാജയും വിജയും ഒന്നിക്കുന്നു,1
ലോകകപ്പ് മോഹങ്ങള്‍ തീവ്രമായുണ്ടെന്ന് പറഞ്ഞ് ഓസ്ട്രേലിയന്‍ സൂപ്പര്‍ താരം,1
ജെറ്റ് എയര്‍വേയ്സ് പ്രതിസന്ധി: കമ്ബനിയുടെ ഉടമസ്ഥതയില്‍ മാറ്റത്തിന് കളമൊരുങ്ങുന്നു,1
"ലോക ചരിത്രത്തിലെ ആ പമ്ബര വിഡ്ഢിത്തം വിചാരണ ചെയ്യുന്ന തിരഞ്ഞെടുപ്പാണിത്, വൈറലായി കുറിപ്പ്",1
മുതിര്‍ന്ന പൗരന്‍മാരുടെ സുഖകരമായ താമസത്തിനും പരിപാലനത്തിനും സംസ്ഥാനത്ത് ആദ്യമായൊരു സംരംഭം,1
തിരിച്ചെത്തിയ ജാവയെ ഇരുകൈകളും നീട്ടി സ്വീകരിച്ച്‌ മലയാളികള്‍: ഒക്ടോബര്‍ വരെ ബുക്കിങ് ആയി,1
ലൂസിഫറിന്റെ ട്രെയിലര്‍ റിലീസ് അബുദാബിയില്‍,1
ആ മൂന്ന് പേരും എന്റെ മക്കള്‍ തന്നെ'- വെളിപ്പെടുത്തലുമായി മറഡോണ,1
ബാലുവിന്റെ സ്വന്തം സൂസു! ഉപ്പും മുളകില്‍ നൂറിന്‍ ഷെരീഫുമുണ്ടായിരുന്നു! വീഡിയോ വൈറലാവുന്നു! കാണൂ!,1
കാര്‍ത്തിയുടെ പുതിയ സിനിമയുടെ ചിത്രീകരണം പൂജയോടെ ചെന്നൈയില്‍ ആരംഭിച്ചു,1
സന്തോഷ് ശിവന്റെ സ്വാമി അയ്യപ്പനില്‍ അനുഷ്‌ക ഷെട്ടി?,1
ആ പെണ്‍കുട്ടി ഹിന്ദുവാണെന്ന് അതിലെവിടെയാണ് പറഞ്ഞിരിക്കുന്നത്,1
മമ്മൂട്ടി ചിത്രം മധുരരാജയുടെ പുതിയ സ്റ്റില്‍ പുറത്തിറങ്ങി,1
"മലപ്പുറത്ത് സിപിഎമ്മിന്റെ വിപി സാനുവിനൊപ്പമെന്ന് ജസ്ല മാടശ്ശേരി, രൂക്ഷമായ സൈബര്‍ ആക്രമണം",1
"പരിക്കുകള്‍ മാറുന്നു, മാഞ്ചസ്റ്റര്‍ യുണൈറ്റഡിന് ആശ്വാസം",1
സണ്‍റൈസേഴ്‌സിന് ആശങ്കയായി വില്യംസണിന്‍റെ പരിക്ക്,1
"ഐ.എസ്.എല്ലില്‍ ഗോവ - ബെംഗളൂരു ഫൈനല്‍, ആശ്വാസ ജയവുമായി മുംബൈ",1
ഓള്‍ ഇംഗ്ലണ്ട് ബാഡ്മിന്റണില്‍ ശ്രീകാന്തും പുറത്ത്,1
ബാങ്ക് ഓഫ് ബറോഡയ്ക്ക് വായ്പാ പലിശ നിരക്ക് കുറയ്ക്കുന്നു,1
"വിപണി വരുമാന വിഹിതത്തില്‍ ഇന്ത്യന്‍ ടെലികോം ഭീമന്മാരെ പിന്തള്ളി റിലയന്‍സ് ജിയോ; മൂന്നാം പാദത്തിലെ ജിയോയുടെ വരുമാനം 10,400 കോടി രൂപ",1
കെഎംപിഎ പ്രിന്‍റേഴ്സ് ഡേ ആഘോഷിച്ചു,1
വനിതാ ദിനത്തില്‍ ഭാര്യക്ക് സമ്മാനമായി മൂന്നരക്കോടിയുടെ ലംബോര്‍ഗിനി,1
ശ്രീലങ്കയ്‌ക്കെതിരായ അവസാന രണ്ട് ഏകദിനങ്ങളില്‍ നിന്ന് അംല പിന്‍മാറി,1
വിജയ് സേതുപതി ചിത്രം സിന്തുബാദിന്റെ ടീസര്‍ പുറത്തുവിട്ടു,1
ആരാധകര്‍ പന്തിനെ നാണംകെടുത്തിയപ്പോള്‍ കോഹ്‌ലി കയ്യടിച്ച്‌ പ്രോത്സാഹിപ്പിച്ചു ? - ഞെട്ടിപ്പിക്കുന്ന വീഡിയോ,1
പ്രശ്നങ്ങള്‍ പരിഹരിച്ചാല്‍ മാത്രമെ ഇനി കളിക്കു എന്ന് ഗോകുലം അടക്കം 7 ഐലീഗ് ക്ലബുകള്‍!!,1
ജോ​യ് ആ​ലു​ക്കാ​സി​നു പു​ര​സ്കാ​രം,1
ബൂമറാങ്ങ്' ചിത്രത്തിന്‍റെ പുതിയ വീഡിയോ ഗാനം പുറത്തുവിട്ടു,1
ചെന്നൈയ്ക്ക് ഐലീഗ് കിരീടം,1
അയോഗ്യ ചിത്രത്തിന്റെ ഗാനത്തില്‍ നിന്ന് ശ്രദ്ധ പിന്‍മാറി,1
നയന്‍താര നായികയായി എത്തുന്ന ഐരായുടെ പുതിയ സ്റ്റില്‍ പുറത്തുവിട്ടു,1
"സ്വര്‍ണവില കാല്‍ലക്ഷം കടന്ന് മുന്നോട്ട്; വില പവന് 25,160 രൂപയിലെത്തി",1
അവഞ്ചേഴ്സ് എന്‍ഡ് ഗെയിമിന്റെ' പുതിയ ട്രെയ്‌ലര്‍ പുറത്തുവിട്ടു,1
റാഞ്ചി ഏകദിനം: ഓസ്‌ട്രേലിയക്ക് ബാറ്റിംഗ്,1
ഇളയരാജ-യിലെ പുതിയ വീഡിയോ ഗാനം... 'എന്നാലും ജീവിതമാകെ',1
മുന്‍ ഇന്ത്യന്‍ പേസര്‍ ക്രിക്കറ്റില്‍ നിന്ന് വിരമിച്ചു,1
ഈ സിനിമകള്‍ താന്‍ എഴുതിയിരുന്നെങ്കില്‍ തകര്‍ത്തേനെയെന്ന് ശ്യം പുഷ്‌കരന്‍,1
കുറഞ്ഞ നിരക്കില്‍ കേരള ചിക്കന്‍ സെപ്റ്റംബര്‍ മുതല്‍ വാങ്ങാം,1
സഹതാരങ്ങള്‍ക്ക് വീട്ടില്‍ വിരുന്നൊരുക്കി മുന്‍ നായകന്‍ ധോണി,1
തമാശ പലപ്പോഴും ഉപജീവനമാര്‍ഗത്തിനായി എടുത്തണിയുന്നതാണ്! വീട്ടില്‍ ഇതൊന്നുമില്ലെന്ന് ഗിന്നസ് പക്രു,1
"ടൈമര്‍ ക്ലോക്ക്, ഫ്രീ ഹിറ്റ്; ടെസ്റ്റ് ക്രിക്കറ്റില്‍ അടിമുടി മാറ്റം നിര്‍ദേശിച്ച്‌ എംസിസി",1
"സ്വര്‍ണവിലയില്‍ നേരിയ കുറവ്, പവന് 24,840 രൂപ",1
ഐ.എസ്.എല്‍ ആദ്യ പാദ സെമിയില്‍ ബെംഗളൂരുവിനെതിരെ നോര്‍ത്ത് ഈസ്റ്റിന് മിന്നും ജയം,1
"കോണ്‍ഗ്രസിന് കൈകൊടുക്കാന്‍ എഎപി; താല്‍പ്പര്യം പ്രകടിപ്പിച്ച്‌ കെജ്രിവാള്‍, മൂന്ന് പാര്‍ട്ടികള്‍...",1
മോഹന്‍ലാല്‍ ചിത്രം  ലൂസിഫറിന്‍റെ  പുതിയ സ്റ്റില്‍ പുറത്തുവിട്ടു,1
യുപിയില്‍ പ്രിയങ്കയുടെ ടാക്റ്റിക്കല്‍ മൂവ്,1
"നിര്‍ണായക മത്സരം ഒത്തുകളിയോ ; ഐ ലീഗില്‍ പുതിയ വിവാദം, അന്വേഷണം പ്രഖ്യാപിച്ച്‌ എ ഐ എഫ് എഫ്",1
"ബിസിസിഐ വാര്‍ഷിക കരാറുകള്‍ പ്രഖ്യാപിച്ചു ; എ പ്ലസ് ക്യാറ്റഗറിയില്‍ മൂന്ന് താരങ്ങള്‍ മാത്രം, ധവാന് തിരിച്ചടി",1
ലൂസിഫറിന്റെ ട്രെയ്ലര്‍ പ്രകാശനം ദുബായിയില്‍,1
ഇഷ്‌ക്: മനോഹരമായ പ്രണയകഥയുമായി ഷെയ്ന്‍ നിഗം വീണ്ടുമെത്തുന്നു,1
ഇന്ത്യന്‍ താരങ്ങളുടെ കരാര്‍ ലിസ്റ്റ് ബിസിസിഐ പുറത്തുവിട്ടു,1
മദര്‍ തെരേസയുടെ ജീവിതം പ്രമേയമാക്കി സിനിമയൊരുങ്ങുന്നു,1
യൂറോപ്പാ ലീഗ്,1
ബൂമറാങ്ങിലെ പുതിയ ഗാനം റിലീസ് ചെയ്തു,1
44 വയസായില്ലേ കുറച്ച്‌ കൂടി മാന്യമായ വസ്ത്രം ധരിക്കൂ...: നടി കസ്തൂരിക്ക് നേരെ അസഭ്യവര്‍ഷം,1
മിന്നല്‍ വേഗത്തിലുള്ള സ്റ്റമ്ബിങ്,1
സിമന്റിന് വന്‍ വിലവര്‍ധന,1
എറിക്സണ് പണം നല്കണം അല്ലെങ്കില്‍ ജയില്‍,1
സച്ചിന്‍ എന്ന ചിത്രത്തിലെ ഹരീഷ് കണാരന്റെ പുതിയ ക്യാരക്ടര്‍ പോസ്റ്റര്‍ റിലീസ് ചെയ്തു,1
ഐ.എസ്.എല്ലില്‍ ഗോവ - ബെംഗളൂരു ഫൈനല്‍,1
ലിവര്‍പൂള്‍ കിരീടം നേടിയാലും 'സ്ലിപ്പായതിന്റെ' വേദന മാറില്ല എന്ന് ജെറാഡ്,1
ഖാദി മേഖലയ്ക്ക് ആശ്വാസം,1
"കടുത്ത വയറുവേദനയെന്ന് സൈന, സ്വിസ് ഓപ്പണില്‍ കളിക്കില്ല",1
ശുഭരാത്രിയിലെ ലൊക്കേഷന്‍ സ്റ്റില്‍ പുറത്തുവിട്ടു,1
ഓഹരി വിപണിയില്‍ മികച്ച നേട്ടത്തോടെ തുടക്കം,1
"""മര്‍ദ് കോ ദര്‍ദ് നഹി ഹോത"": പുതിയ പ്രൊമോ വീഡിയോ പുറത്തുവിട്ടു",1
റിലയന്‍സ് ജിയോയുടെയും മറ്റ് സ്വകാര്യ കമ്ബനികളുടെയും വരവോടെ ബിഎസ്‌എന്‍എല്‍ നേരിടുന്നത് വലിയ തിരിച്ചടി,1
ലൂസിഫര്‍:സായ്കുമാറിന്റെ പുതിയ ക്യാരക്ടര്‍ പോസ്റ്റര്‍,1
തിരുവനന്തപുരം അടക്കം ആറ് വിമാനത്താവളങ്ങള്‍ ലേലത്തിന്: ഏറ്റെടുക്കാന്‍ അദാനിയും,1
ഇന്‍ഡിഗോ 30 ഫ്‌ളൈറ്റുകള്‍ റദ്ദാക്കി,1
ഷവോമിയുടെ റെഡ്മി‌ നോട്ട് 7 ഇന്ത്യന്‍ വിപണിയില്‍ !,1
ബ്രദേഴ്‌സ് ഡേയില്‍ പൃഥ്വിരാജിന് നായിക ഐശ്വര്യലക്ഷ്മി,1
ഇന്ത്യ ഓസ്‌ട്രേലിയ ഏകദിനം,1
ലോകത്തിലെ ഏറ്റവും ചെലവേറിയ തിരഞ്ഞെടുപ്പാണ് ഇന്ത്യയിലേത്,1
"മിന്നിത്തിളങ്ങി ആര്യയും സയേഷയും, വിവാഹ ചടങ്ങുകളുടെ ഫോട്ടോകള്‍ കാണാം",1
ഭാരത് കെ വീര്‍,1
യുവേഫ ചാംപ്യന്‍സ് ലീഗ്: പ്രതീക്ഷ മുഴുവന്‍ ക്രിസ്റ്റ്യാനോയില്‍,1
മുംബൈയില്‍ ഗോവയുടെ ഗോള്‍മഴ,1
കേരളത്തിലെ പത്തോളം ജീവികാരുണ്യ പ്രവര്‍ത്തനങ്ങളുടെ അമരത്ത് ഈ മനുഷ്യനെന്ന് വെളിപ്പെടുത്തി ബിഷപ്പ്: ബിഷപ്പിന് മമ്മൂട്ടിയുടെ മറുപടി,1
റോബിന്‍ സിംഗിന്റെ വെല്ലുവിളി ക്രുനാല്‍ ഏറ്റെടുത്തു,1
മദര്‍ തെരേസയുടെ ജീവിതം വെള്ളിത്തിരയിലേക്ക്.ചിത്രത്തിന്റെ രചനയും സംവിധാനവും നിര്‍വഹിക്കുന്നത് സീമ ഉപോദ്ധ്യായ്.ബോളിവുഡിലെയും ഹോളിവുഡിലെയും പ്രശസ്തര്‍ അണിനിരക്കും,1
ധ്യാന്‍ ശ്രീനിവാസന്‍ ചിത്രത്തിന്‍റെ പുതിയ ക്യാരക്ടര്‍ പോസ്റ്റര്‍ പുറത്തുവിട്ടു,1
അര്‍ജുനുമായുള്ള വിവാഹം അടുത്ത മാസം ? മൗനം വെടിഞ്ഞ് മലൈക,1
ആറടിച്ച്‌ ടേബിള്‍ ടോപ്പേഴ്‌സായി ബയേണ്‍ മ്യൂണിക്ക്,1
നവ്യനായരുടെ കിടിലന്‍ സുംബാ ഡാന്‍സ് വൈറലാകുന്നു,1
ബെംഗളൂരു താരത്തിനെതിരെ പരാതിയുമായി നോര്‍ത്ത് ഈസ്റ്റ്,1
കു​രു​മു​ള​ക് ഇ​റ​ക്കു​മ​തി​ നി​യ​ന്ത്രിക്കണം: സ്പൈ​സ​സ് എ​ക്സ്പോ​ര്‍​ട്ടേ​ഴ്സ്,1
അജയ് ദേവ്ഗണിന്റെ നായികയായി കീര്‍ത്തി സുരേഷ്,1
ജോ​​ഷ്ന ചി​​ന്ന​​പ്പ പു​​റ​​ത്ത്,1
കൊലയാളി ഗെയിമുകളെ പ്രോത്സാഹിപ്പിച്ചാല്‍ നടപടി,1
മലയാള സിനിമ വളരെയധികം മാറിപോയി,1
ഓള്‍ ഇന്ത്യ കിസാന്‍ സഭയുടെ ലോംഗ് മാര്‍ച്ചിന് ഇന്ന് മഹാരാഷ്ട്രയില്‍ തുടക്കം,1
സംസ്ഥാനത്ത് സ്വര്‍ണവില വീണ്ടും ഉയര്‍ന്നു,1
"കരണ്‍ ജോഹര്‍ കൊടുത്ത പണിയൊക്കെ മറന്നു, ഇപ്പോള്‍ കരണിനൊപ്പം ചുവടുവെച്ച്‌ ഹര്‍ദിക്‌",1
"പ്രിയയെ നായികയാക്കണമെന്ന് അവര്‍ വാശി പിടിച്ചു, ഇട്ടിട്ട് പോവാന്‍ തോന്നിയെന്ന് ഒമര്‍; പ്രിയ കാരണമാണ് ചിത്രത്തിന് ഇത്രയും പബ്ലിസിറ്റ് ലഭിച്ചതെന്ന് മറക്കരുതെന്ന് സോഷ്യല്‍ മീഡിയ",1
"ഡ്രൈവര്‍ ഉറങ്ങിയാലും കുഴപ്പമില്ല, വാഹനങ്ങള്‍ തന്നെ ബ്രേക്ക് ചവിട്ടും",1
നടി ദിവ്യയുടെ പെരുമാറ്റം ഇഷ്ടമായില്ല,1
സൊളാരിയെ പുറത്താക്കേണ്ട ഒരാവശ്യവുമില്ല എന്ന് ബെന്‍സിമ,1
ഇത്തവണ ആസ്റ്റര്‍ ഹെല്‍ത്ത് കെയറിന് ലാഭം 100 കോടി,1
"മമ്മൂട്ടിയുടെ പരുന്ത് ഒരു മോശം ചിത്രമായിരുന്നില്ല, പക്ഷേ ചില പാളിച്ചകളുണ്ടായിരുന്നു!",1
"ഐഎസ്‌എല്‍ ആദ്യപാദ സെമി: ബെംഗളൂരുവിനെ ഞെട്ടിച്ച്‌ നോര്‍ത്ത് ഈസ്റ്റ്, നാടകീയ ജയം",1
ആരാണ് ഈ നടന്‍,1
"യൂറോപ്പ ലീഗില്‍ ചെല്‍സിക്ക് തകര്‍പ്പന്‍ ജയം, മത്സരത്തിലുടനീളം ആധിപത്യം പുലര്‍ത്തി ചെല്‍സി",1
"വന്ദേ ഭാരത് എക്സ്പ്രസ്സ്  തകരാറ് മൂലം ട്രിപ്പ് മുടക്കി, കാരണം ബ്രെയ്ക്കിങ് സംവിധാനത്തിലെ പിഴവ",1
ടൊവിനോ തോമസിന്റെ 'കല്‍ക്കി' വരുന്നു,1
ഇന്ത്യയ്ക്ക് ബാറ്റിങ് തകര്‍ച്ച,1
ലോകത്തിലെ സമ്ബന്നമായ നഗരങ്ങളില്‍ മുംബൈ 12-ാം സ്ഥാനത്ത്,1
ടാര്‍സാനിയയിലും ഈ.മ.യൗവിന് പുരസ്‌കാര നേട്ടം,1
സെന്‍സെക്‌സ് 119.51 പോയിന്റ് താഴ്ന്ന് ഓഹരിസൂചിക നഷ്ടത്തോടെ ക്ലോസ് ചെയ്തു,1
റെക്കോര്‍ഡ് തകര്‍ത്ത് സ്വര്‍ണവില വീണ്ടും മുന്നോട്ട്,1
അസിം പ്രേംജി നിസാരക്കാരനല്ല',1
കേരള ബാങ്ക് രൂപീകരണത്തിനായി സര്‍ക്കാര്‍ നടത്തിയ ശ്രമങ്ങളില്‍ റിസര്‍വ് ബാങ്കിന് തൃപ്തി,1
സാഫ‌് വനിതാ ഫുട‌്ബോളില്‍ ഇന്ത്യ ഇന്നിറങ്ങും,1
ധോണിയില്ലാതെ കോഹ്‌ലിയുടെ ക്യാപ്റ്റന്‍സി പൂര്‍ണ്ണമാവില്ലെന്ന് ബേദി,1
"സ്വര്‍ണവില വീണ്ടും വര്‍ധിച്ചു; പവന് 24,500",1
വിന്‍ഡീസ് 45ന് പുറത്ത്,1
ആഴ്ചയുടെ ആദ്യദിനത്തില്‍ നേരിയ നേട്ടത്തോടെ വ്യാപാരം തുടങ്ങി,1
സജിയും സഹോദരങ്ങളും അമ്മയെ കാണാന്‍ ഒരുങ്ങിയത് ഇങ്ങനെ',1
"""ഷേവ് ചെയ്ത് മുഖം മിനുക്കി, മീശയുടെ അരികുകള്‍ കൃത്യമായി വെട്ടി ഒതുക്കി, അലക്കി തേച്ച വസ്ത്രവുമിട്ട് ചുണ്ടില്‍ കള്ള ചിരിയുമായി എത്തുന്ന ഷമ്മി"" , മനഃശാസ്ത്രജ്ഞന്റെ വൈറലാകുന്ന കുറിപ്പ്",1
സ്ത്രീത്വത്തെ അപമാനിച്ചു,1
തെരഞ്ഞെടുപ്പിന് മുന്‍പ് പലിശ നിരക്കുകള്‍ റിസര്‍വ് ബാങ്ക് കുറയ്ക്കുമോ?,1
ശല്യം സഹിക്കാനാകുന്നില്ല,1
മാസ് ലുക്കില്‍ കല്യാണി പ്രിയദര്‍ശന്‍: തെലുങ്ക് ചിത്രത്തിന്റെ ടീസര്‍ കാണാം,1
സഹകരണ വകുപ്പിന്‍റെ കെയര്‍ ഹോം പദ്ധതിയുടെ പുരോഗതി വിശദീകരിച്ച്‌ മുഖ്യമന്ത്രി,1
ദേവിന്‍റെ സംപ്രേഷണാവകാശം സണ്‍ ടിവി സ്വന്തമാക്കി,1
ഗ്ലാമറസായി പ്രിയ വാര്യര്‍,1
ലൂസിഫറില്‍ 'ഗോവര്‍ദ്ധനായി' ഇന്ദ്രജിത്ത്,1
ആദ്യ മാരുതി 800 തിരിച്ചുവരവിന് ഒരുങ്ങുകയാണ്,1
"""കീ"" എന്ന ചിത്രം ഏപ്രില്‍ 5-ന് പ്രദര്‍ശനത്തിന് എത്തും",1
പരിക്ക് വില്ലനായി വില്യംസന്റെ ഐപിഎല്‍ വരവ് വൈകിയേക്കും,1
"പ്രിയ വാര്യര്‍ ഒമര്‍ ലുലുവിനോടും നൂറിനോടും പിണക്കത്തിലാണ്, അതിനു കാരണമുണ്ട്; അഡാര്‍ ലൗവിലെ ടീച്ചര്‍ വെളിപ്പെടുത്തുന്നു",1
ചാസ് ഖാ​ദി എ​ക്സ്പോ​ കോട്ടയത്തു തു​ടങ്ങി,1
സന്തോഷ് ശിവന്റെ അയ്യപ്പനില്‍ മമ്മൂട്ടി നായകന്‍? - കുഞ്ഞാലി മരയ്ക്കാര്‍ വിവാദം അയ്യപ്പനിലും ആവര്‍ത്തിക്കുമോ ?,1
അവസരങ്ങള്‍ നഷ്ടപ്പെടുത്താന്‍ സിനിമാരംഗത്തുള്ളവര്‍ ശ്രമിക്കുന്നു',1
സ്പോ​​ര്‍​​ട്സ് കൗ​​ണ്‍​സി​​ല്‍: സ​​ര്‍​​വ​​ക​​ലാ​​ശാ​​ല പ്ര​​തി​​നി​​ധി​​ നാ​​മ​​നി​​ര്‍​​ദേ​​ശം വി​​വാ​​ദ​​മാ​​കു​​ന്നു,1
ഇന്ത്യന്‍ ഗ്രാമീണ മേഖലയിലെ സംരംഭങ്ങളുടെ വികസനത്തിനായി 250 ദശലക്ഷം ഡോളര്‍ വായ്പ നല്‍കാമെന്ന് ലോകബാങ്ക്,1
ഇറക്കുമതിക്കുള്ള നികുതിയിളവുകള്‍ പിന്‍വലിച്ച അമേരിക്കന്‍ നടപടിക്കെതിരെ ഇന്ത്യ ലോക വ്യാപാര സംഘടനയിലേക്ക്,1
സൂത്രക്കാരനിലെ പുതിയ വീഡിയോ ഗാനം റിലീസ് ചെയ്തു,1
ഇന്ത്യന്‍ വ്യോമാക്രമണം: ഓഹരി വിപണി കൂപ്പുകുത്തി: സെന്‍സെക്സ് 450 പോയിന്‍റ് ഇടിഞ്ഞു,1
"റൊണാള്‍ഡോയ്‌ക്ക്‌ പരീക്ഷണം ; ചാമ്ബ്യന്‍സ്‌ ലീഗില്‍ ഇന്ന്‌ യുവന്റസ്‌-അത‌്‌ലറ്റികോ, സിറ്റി-ഷാല്‍ക്കെ",1
ഐപിഎല്‍: സീസണിലെ താരത്തെ പ്രവചിച്ച്‌ ഷെയ്ന്‍ വോണ്‍,1
"കളിക്കുന്നത് ഇംഗ്ലണ്ടിന്, എന്നിട്ടും അയര്‍ലണ്ടിലെ മികച്ച യുവതാരത്തിനുള്ള പുരസ്കാരം",1
"""വര്‍ത്തമാനം"" എന്ന പുതിയ ചിത്രവുമായി പാര്‍വതി",1
ഐഎസ്‌എല്ലില്‍ ഇനി കലാശപോരാട്ടത്തിനായുള്ള കാത്തിരിപ്പ്,1
ഇന്ത്യക്കു ജയിക്കാന്‍ 273,1
ടെസ്റ്റ് ബൗളര്‍മാരുടെ പട്ടികയില്‍ അഞ്ചാം റാങ്കിലേക്ക് നീല്‍ വാഗ്നര്‍,1
"അഫ്‌ഗാന്‍, അയര്‍ലാന്‍ഡ്‌ നാലാം ഏകദിനത്തില്‍ അഫ്ഗാന്‌ ജയം",1
ഒസാക്ക മുന്നോട്ട‌്,1
മലിനീകരണം: ഫോക്‌സ് വാഗന് 500 കോടി പിഴ,1
ആശയങ്ങളുണ്ടോ...? സംരംഭകരാകാം,1
"സിക്ക് തലപ്പാവും നെറ്റിയിലെ മുദ്രയും എവിടെ നിന്നു വന്നു, ചരിത്രപുരുഷനെ നിങ്ങള്‍ പരിഹസിക്കുന്നു; മോഹന്‍ലാലിന്റെ മരക്കാര്‍ക്കെതിരെ കുഞ്ഞാലി മരക്കാര്‍ സ്മാരക വേദി",1
ബാങ്കില്‍ പണയത്തിലുള്ള സ്വര്‍ണ്ണം ഉയര്‍ന്ന വിലക്ക് വില്‍ക്കാന്‍ സഹായിക്കുകയാണ് വിസ്ഡം ഗോള്‍ഡ്,1
അവസാന രണ്ട് ഏകദിനങ്ങള്‍ക്ക് ധോണിയില്ല,1
പിന്നില്‍ നിന്ന് കുതിച്ച്‌ ചെന്നൈ,1
ഇ​ന്‍​ഷ്വ​റ​ന്‍​സ് ജീ​വ​ന​ക്കാ​ര്‍​ക്കു വീ​ണ്ടും പെ​ന്‍​ഷ​ന്‍ ഓ​പ്ഷ​ന്‍,1
ആദായ നികുതി സ്ലാബുകള്‍ പരിഷ്‌കരിക്കാന്‍ ധനമന്ത്രാലയത്തിന്റെ നിര്‍ദേശം,1
ഐഎസ്‌എല്‍,1
ലോ​ഹി​തദാ​സ് ​എ​നി​ക്കൊ​രു​ ​അ​ഭ​യ​കേ​ന്ദ്ര​മാ​യി​രു​ന്നു,1
തമിഴ് ചിത്രം എ1 പുതിയ പോസ്റ്റര്‍ പുറത്തുവിട്ടു,1
രഞ്ജിയിലെ മിന്നും പ്രകടനം തുണച്ചു,1
വീണ്ടും 100 കടക്കാതെ നാണംകെട്ട് വിന്‍ഡീസ്: പരമ്ബര തൂത്തുവാരി ഇം​ഗ്ലണ്ട്,1
ചേതേശ്വര്‍ പുജാരയ്ക്ക് ഗ്രേഡ് എ+ കരാര്‍ നല്‍കാത്തതില്‍ നിരാശ,1
റയല്‍ കൂടാരത്തിലേക്ക് സിദാന്‍ വീണ്ടും മടങ്ങിയെത്തുന്നു,1
"താരനിബിഡമായി ആര്യ-സയേഷ വിവാഹം; സഞ്ചയ് ദത്ത്, അല്ലു അര്‍ജ്ജുന്‍, സൂര്യ, ജ്യോതിക തുടങ്ങി വന്‍ താരനിര (ചിത്രങ്ങള്‍ കാണാം)",1
"സ്വര്‍ണ വില കുറഞ്ഞു; ഗ്രാമിന് 2,985 രൂപ",1
